ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
63,338.0,0.447008485501159,6.934917476679528,15.514062264174953,2344.0021071176807,21.976
64,615.0,0.2750919178375316,7.338402645673064,26.67618410369693,4513.117627088934,21.976
65,264.0,0.4277977599459493,5.995788159817857,14.01547348115007,1582.8880741919143,21.976
66,313.0,0.511253999782943,7.136998274964048,13.959789611414521,2233.880460063747,21.976
67,180.0,0.7907063716770106,6.7308348613820055,8.512432810053832,1211.550275048761,21.976
68,469.0,0.6060396174005702,9.511784289398854,15.694987615160986,4461.026831728063,21.976
69,533.0,0.5583043278909787,9.732494464763652,17.43223897534274,5187.419549719027,21.976
70,91.0,0.36417686676668143,3.247894676251947,8.918454115683268,295.55841553892714,21.976
71,259.0,0.4744145128450963,6.253943145184822,13.18244483643533,1619.7712746028687,21.976
72,195.0,0.5550180227787223,5.869429794607504,10.575205765791072,1144.5388099484633,21.976
73,395.0,0.6348744564023007,8.934444151908549,14.072773068455383,3529.1054400038774,21.976
74,256.0,0.44910174377355133,6.049471248468603,13.470157558593007,1548.6646396079625,21.976
75,224.0,0.5994200144478383,6.537545021859489,10.906451009784204,1464.4100848965259,21.976
76,270.0,0.5736627681787166,7.021586944605065,12.239920967674843,1895.8284750433675,21.976
77,362.0,0.5970680744147502,8.294520289538038,13.892084747067372,3002.61634481277,21.976
78,281.0,0.3573100046605379,5.653284111323875,15.821790707189331,1588.5728352820088,21.976
79,348.0,0.47242148055169564,7.234016646470028,15.312632774492208,2517.4377929715697,21.976
80,172.0,0.8271819407057766,6.729608649593747,8.135584589590824,1157.4926877301243,21.976
81,416.0,0.6229205095541659,9.082136901801137,14.579929160305488,3778.1689511492737,21.976
82,479.0,0.2704802923115997,6.421857049020783,23.74242128377565,3076.0695264809547,21.976
83,388.0,0.49880121249570264,7.848825554501988,15.735377857706407,3045.3443151467714,21.976
84,384.0,0.5264420494147543,8.021691604102193,15.237558650605344,3080.329575975242,21.976
85,69.0,0.3765490183664151,2.8758111877067636,7.63728239203202,198.43097195176665,21.976
86,819.0,0.5982120112020916,12.488048562782023,20.87562323880394,10227.711772918476,21.976
87,273.0,0.47669732856842206,6.436173549975147,13.501593493934047,1757.0753791432153,21.976
88,699.0,0.4425277562209707,9.922792492105735,22.422983310341586,6936.031951981909,21.976
89,348.0,0.5652445596629083,7.912849053621768,13.998983127481509,2753.671470660375,21.976
90,293.0,0.7012729756616124,8.087278990644412,11.53228382002673,2369.5727442588122,21.976
91,91.0,0.6815624800857822,4.443227978300857,6.519179250802695,404.33374602537793,21.976
92,176.0,0.5951993161096513,5.774476381100353,9.70175237909135,1016.307843073662,21.976
93,321.0,0.7944958442358492,9.0099710344961,11.340488562481964,2892.2007020732485,21.976
94,344.0,0.4179350873025795,6.764858261973777,16.18638508107865,2327.111242118979,21.976
95,667.0,0.4197921448087297,9.440720376109498,22.48903533059434,6296.960490865035,21.976
96,911.0,0.3594116557790858,10.208932463065743,28.404567016437312,9300.337473852893,21.976
97,226.0,0.6475540291906121,6.825229955720998,10.54001619641215,1542.5019699929455,21.976
98,1191.0,0.41903857826287944,12.603987047152511,30.07834529078975,15011.34857315864,21.976
99,307.0,0.4488329620862597,6.62272349616861,14.755430317294321,2033.1761133237633,21.976
100,268.0,0.5454292862739795,6.821214197005348,12.506138501662567,1828.085404797433,21.976
101,346.0,0.3612711047600183,6.30782631547732,17.460090863528716,2182.5079051551525,21.976
102,347.0,0.3964435247738244,6.617294534583051,16.6916448902988,2296.2012035003186,21.976
103,313.0,0.2939314848281065,5.41153269524441,18.41086434959194,1693.8097336115002,21.976
104,231.0,0.6294737913545186,6.803304038015723,10.807922635470158,1571.5632327816325,21.976
105,133.0,0.6086746312574021,5.076255637337534,8.339850844203886,675.141999765892,21.976
106,147.0,0.586117358451405,5.236921003784054,8.934935859297276,769.827387556256,21.976
107,91.0,0.7952955778700882,4.799655246323561,6.035058385685613,436.76862741544403,21.976
108,342.0,0.4447041147637995,6.957828032175523,15.64597178479248,2379.5771870040285,21.976
109,156.0,0.8942308508153471,6.6636501389126455,7.4518231313947885,1039.5294216703726,21.976
110,139.0,0.6572396138815245,5.392551851389546,8.204849095358423,749.5647073431468,21.976
111,93.0,0.4660109154070837,3.7141939871603187,7.970186672378231,345.4200408059096,21.976
112,212.0,0.5227889466341819,5.939586239921876,11.361346252942228,1259.1922828634379,21.976
113,281.0,0.4850733818468845,6.586913274332491,13.57920991098967,1850.92263008743,21.976
114,152.0,0.5416744180807623,5.119364120662809,9.450998514571763,778.1433463407469,21.976
115,218.0,0.2978367422565878,4.546136242715556,15.263852969487013,991.0577009119913,21.976
116,273.0,0.4099518518140689,5.9686046569238735,14.559282097427618,1629.4290713402177,21.976
117,243.0,0.6899626609826656,7.3053494419839495,10.58803592585641,1775.1999144020997,21.976
118,89.0,0.6880606691557423,4.415027710275343,6.416625609036234,392.9374662145055,21.976
119,250.0,0.35985695501032855,5.351308867739348,14.870655668127233,1337.827216934837,21.976
120,62.0,0.8696198651292019,4.142720509294739,4.763829203325804,256.84867157627383,21.976
121,376.0,0.44052428241233615,7.26112498567859,16.482916550970256,2730.1829946151497,21.976
122,317.0,0.441047104937848,6.671095880475921,15.125585919934801,2114.737394110867,21.976
123,138.0,0.7416402687706631,5.707701575656824,7.696051328385746,787.6628174406417,21.976
124,173.0,0.6778695651301708,6.109718246650903,9.013117804570054,1056.9812566706064,21.976
125,72.0,0.5327712808388105,3.494312283574148,6.558747457394103,251.59048441733862,21.976
126,599.0,0.575987921837682,10.479611025996672,18.194150656079053,6277.2870045720065,21.976
127,878.0,0.30809900142900926,9.279348101707694,30.118072628176947,8147.267633299354,21.976
128,314.0,0.30416965404890384,5.5137596338354316,18.127250895807446,1731.3205250243252,21.976
129,662.0,0.37391512602621757,8.876475841208922,23.739279915053597,5876.227006880307,21.976
130,523.0,0.3489261863473449,7.621539240115963,21.842841088828347,3986.0650225806494,21.976
131,390.0,0.5564724978997594,8.311496376323822,14.936041597191421,3241.483586766291,21.976
132,150.0,0.5179126568593876,4.972776671911624,9.601573945047889,745.9165007867435,21.976
133,254.0,0.7023187875697399,7.535447789438906,10.729383753941852,1914.003738517482,21.976
134,351.0,0.7267650338514535,9.011054867099237,12.398855816364225,3162.8802583518323,21.976
135,414.0,0.5702267845358073,8.668601540859996,15.202024485602976,3588.8010379160382,21.976
136,283.0,0.6172678430165635,7.45684486160944,12.080403905649993,2110.2870958354715,21.976
137,155.0,0.8965740659540195,6.650954839556512,7.418187846510388,1030.8980001312593,21.976
138,319.0,0.24162790314957966,4.9532921942651695,20.499669656111013,1580.1002099705895,21.976
139,259.0,0.3065972534219746,5.027580993064358,16.39799749329398,1302.143477203669,21.976
140,256.0,0.4246442857988693,5.882442470266599,13.852635410365062,1505.9052723882494,21.976
141,117.0,0.8871030498886509,5.747844769013161,6.4793428111138045,672.49783797454,21.976
142,209.0,0.3529597419254551,4.845747644426823,13.728896156803751,1012.7612576852058,21.976
143,505.0,0.33191339317201335,7.30437634392882,22.006874365998677,3688.7100536840535,21.976
144,234.0,0.5480233295258171,6.388994522888357,11.658252812734268,1495.0247183558756,21.976
145,190.0,0.7205129420595274,6.601197966306881,9.161803461070242,1254.2276135983075,21.976
146,318.0,0.6138428198480763,7.882558704021422,12.841330792094833,2506.653667878812,21.976
147,258.0,0.5841962765422148,6.926507502063927,11.856473209759335,1787.0389355324933,21.976
148,266.0,0.6964859519821208,7.679307576316637,11.025789614940818,2042.6958153002251,21.976
149,380.0,0.44994489196322357,7.3772843779348,16.395973172949777,2803.3680636152244,21.976
150,281.0,0.49732614469187464,6.669585880111255,13.410889315387772,1874.1536323112623,21.976
151,255.0,0.7419677225342385,7.760463493538228,10.459300664767284,1978.9181908522478,21.976
152,385.0,0.7462338915609322,9.56297263717513,12.814980323624564,3681.744465312425,21.976
153,260.0,0.604395283767869,7.07248884314456,11.701760475452188,1838.8470992175858,21.976
154,364.0,0.5056442495533623,7.654173314149225,15.13746734173322,2786.1190863503184,21.976
155,201.0,0.47744833736103776,5.526959535832557,11.576036826060138,1110.9188667023438,21.976
156,392.0,0.7376627778772284,9.593940749676477,13.005862620972893,3760.8247738731793,21.976
157,243.0,0.4475226298149836,5.883499230793014,13.146819487598629,1429.6903130827022,21.976
158,255.0,0.6683044918236478,7.365162680875953,11.020669127598012,1878.116483623368,21.976
159,108.0,0.605828016336092,4.563642521944993,7.53290108559992,492.87339237005915,21.976
160,452.0,0.4128081784869212,7.706699539237224,18.66896040549592,3483.428191735225,21.976
161,274.0,0.6778520205544016,7.688963380477372,11.34312969103304,2106.7759662507997,21.976
162,245.0,0.549495056352151,6.546211016097186,11.91313905452493,1603.8216989438108,21.976
163,106.0,0.6327975353286529,4.620727801274573,7.302063524749238,489.7971469351047,21.976
164,276.0,0.5636333924020707,7.036844630360172,12.48479015831696,1942.1691179794077,21.976
165,182.0,0.7032505685626654,6.382867125022422,9.07623457463818,1161.6818167540807,21.976
166,477.0,0.655531680406041,9.97656636095906,15.219045332453657,4758.822154177471,21.976
167,154.0,0.7790565011319542,6.179735712450202,7.932333153591766,951.6792997173312,21.976
168,428.0,0.6890041494135078,9.688529519933795,14.061641759604546,4146.690634531664,21.976
169,197.0,0.36971351574270417,4.814939565766516,13.023433985349325,948.5430944560037,21.976
170,308.0,0.41566940937683217,6.383729174687588,15.357707424893299,1966.188585803777,21.976
171,272.0,0.6526412205707893,7.517038347496758,11.517872470455481,2044.634430519118,21.976
172,353.0,0.31246921568236724,5.925377649514569,18.96307652763421,2091.658310278643,21.976
173,180.0,0.6213523191216686,5.966646082711583,9.602677738687639,1073.996294888085,21.976
174,649.0,0.3513940114118375,8.520097996386593,24.246565734442598,5529.5435996548995,21.976
175,119.0,0.7843372713152175,5.450671022900224,6.949396926860628,648.6298517251266,21.976
176,381.0,0.3272924418754806,6.300217455799275,19.249504876119964,2400.3828506595237,21.976
177,299.0,0.7140103036388904,8.243523822196389,11.545384961791164,2464.81362283672,21.976
178,99.0,0.387896698769011,3.4962356970872217,9.013316453020908,346.12733401163496,21.976
179,391.0,0.4430419161542778,7.425673515926702,16.760656825393706,2903.4383447273403,21.976
180,297.0,0.5392500125686293,7.1400026055473145,13.240616484248335,2120.5807738475523,21.976
181,285.0,0.4183643799009578,6.160625996815861,14.725503156540974,1755.7784090925206,21.976
182,313.0,0.5798698011755264,7.600855537336343,13.107865803543657,2379.0677831862754,21.976
183,258.0,0.6345360230705763,7.218767556518389,11.376450341757003,1862.4420295817445,21.976
184,157.0,0.7805046376749932,6.245434152589147,8.001789933232637,980.5331619564961,21.976
185,173.0,0.7649443547461622,6.49027408017873,8.484635568468834,1122.8174158709205,21.976
186,317.0,0.6838882958251773,8.307058719984637,12.146806387381389,2633.33761423513,21.976
187,360.0,0.767321797902296,9.377025173069748,12.220459784544966,3375.7290623051094,21.976
188,119.0,0.40809550290177776,3.9316916380373756,9.634243970053433,467.8713049264477,21.976
189,521.0,0.39289693712610696,8.072038914388083,20.544927057543397,4205.5322743961915,21.976
190,242.0,0.5740025880537929,6.649510435390728,11.584460721573553,1609.1815253645561,21.976
191,256.0,0.5925378151050378,6.948692322180714,11.727002302711998,1778.8652344782631,21.976
192,68.0,0.7820748744494269,4.114373241525076,5.260843144234182,279.7773804237051,21.976
193,399.0,0.28839122764768993,6.052050376585361,20.98555641220399,2414.768100257559,21.976
194,236.0,0.562990117315848,6.503264992220135,11.551295115490776,1534.7705381639519,21.976
195,202.0,0.3294653869282438,4.602625570536325,13.969982138180594,929.7303652483376,21.976
196,303.0,0.4764729041605976,6.778997630592968,14.2274567376198,2054.036282069669,21.976
197,102.0,0.6218002718772684,4.493146750838542,7.226028926094462,458.3009685855312,21.976
198,196.0,0.7601835646370199,6.886718595378065,9.059283725328111,1349.7968446941009,21.976
199,301.0,0.4139985893272281,6.298073753025521,15.212790370277006,1895.7201996606818,21.976
200,254.0,0.6891575363297666,7.4645078113539896,10.831351930224224,1895.9849840839133,21.976
201,296.0,0.37893347409588135,5.975199429237803,15.768465542650636,1768.6590310543895,21.976
202,64.0,0.6492357658336014,3.636773627083785,5.601622428201048,232.75351213336225,21.976
203,207.0,0.3334225606591699,4.687137863157791,14.057650609759012,970.2375376736628,21.976
204,377.0,0.5672292098347925,8.250400522940273,14.545091084683794,3110.400997148483,21.976
205,203.0,0.40936889628187473,5.14316554826709,12.563645149839903,1044.0626062982192,21.976
206,607.0,0.5671529708753593,10.468139822725792,18.457348123503575,6354.1608723945565,21.976
207,219.0,0.5754542798765713,6.333627728766158,11.00630918954092,1387.0644725997886,21.976
208,107.0,0.41975514802314673,3.781072180344745,9.007804188112646,404.5747232968877,21.976
209,306.0,0.4258988506772462,6.440788095689357,15.12281163813307,1970.8811572809432,21.976
210,254.0,0.44806400762977877,6.018828260634187,13.432965286529678,1528.7823782010837,21.976
211,160.0,0.7710337739330058,6.266452557222131,8.127338605749086,1002.6324091555409,21.976
212,176.0,0.7102521875434042,6.307941943633943,8.881270701117634,1110.197782079574,21.976
213,308.0,0.5963269755882287,7.6461471142116055,12.82207149302494,2355.0133111771747,21.976
214,625.0,0.4414608732708,9.371544707431681,21.22848314505781,5857.2154421448,21.976
215,188.0,0.2965781383103576,4.212826325477001,14.204777025973641,792.0113491896761,21.976
216,225.0,0.5556524775393846,6.308381511825608,11.353106063274,1419.3858401607622,21.976
217,254.0,0.7534271442930193,7.8048139229012445,10.359082470044155,1982.4227364169162,21.976
218,745.0,0.380497761081233,9.499029859522555,24.96474573866045,7076.777245344303,21.976
219,117.0,0.5608660059985521,4.570329939998807,8.148701991417546,534.7286029798605,21.976
220,324.0,0.3373121201158102,5.8981191536151965,17.485642530692882,1910.9906057713238,21.976
221,256.0,0.37933527639392195,5.559767906625077,14.656606576319357,1423.3005840960195,21.976
222,210.0,0.3436771248776818,4.7930286422882284,13.946312673542401,1006.536014880528,21.976
223,492.0,0.3913214610005265,7.828425955355094,20.005102544949768,3851.585570034706,21.976
224,138.0,0.4513018859348573,4.452441079746112,9.86577104707423,614.4368690049636,21.976
225,300.0,0.5926485021032906,7.5228826373570215,12.69366683735562,2256.8647912071065,21.976
226,78.0,0.6055263092611434,3.8773845341172986,6.403329590828912,302.4359936611493,21.976
227,279.0,0.283222869362993,5.015235424975689,17.707734676425105,1399.2506835682173,21.976
228,190.0,0.6324831353285474,6.184809666895451,9.778615936822906,1175.1138367101357,21.976
229,125.0,0.659691276773365,5.1233077111638705,7.766220187452876,640.4134638954839,21.976
230,140.0,0.5556584702563757,4.9761452771609544,8.955402542257668,696.6603388025337,21.976
231,114.0,0.5639680722509924,4.52381408431023,8.021401045371444,515.7148056113662,21.976
232,155.0,0.7208710123683857,5.963753627919844,8.272982996397968,924.3818123275757,21.976
233,442.0,0.6080368692190684,9.249135787380796,15.211471961001171,4088.118018022311,21.976
234,220.0,0.6644996776052093,6.821561381713835,10.265710596426565,1500.743503977044,21.976
235,140.0,0.7907890555973203,5.936348743087779,7.506867604033511,831.0888240322889,21.976
236,283.0,0.5176096542586947,6.828408046398862,13.192196069407375,1932.4394771308778,21.976
237,133.0,0.7750968946155441,5.728341258406512,7.390484077797559,761.869387368066,21.976
238,628.0,0.5122488553556231,10.119181459154886,19.7544247358635,6354.84595634927,21.976
239,323.0,0.298986545423712,5.544369266013134,18.543875471573045,1790.8312729222425,21.976
240,265.0,0.7866890349283133,8.14609647316234,10.354912947152808,2158.71556538802,21.976
241,233.0,0.7574245405020882,7.49501851847258,9.895399630838758,1746.3393148041112,21.976
242,149.0,0.7418792082686904,5.931776754529203,7.995609916568601,883.8347364248511,21.976
243,327.0,0.3879053342275345,6.354213689489278,16.380836066982447,2077.827876462994,21.976
244,289.0,0.6523417376046494,7.746607787168076,11.87507611518626,2238.769650491574,21.976
245,130.0,0.5958066126168443,4.965344656360753,8.333819315217811,645.4948053268979,21.976
246,78.0,0.5905737563660918,3.829212227523816,6.483884842912184,298.67855374685763,21.976
247,155.0,0.6362806049678146,5.602930757824878,8.805754432996267,868.4542674628561,21.976
248,269.0,0.49977915684595414,6.541694728225041,13.0891707639608,1759.7158818925361,21.976
249,166.0,0.5584968137219499,5.432371443194403,9.726772489518504,901.7736595702709,21.976
250,184.0,0.571066397302721,5.783320733532098,10.127229969838993,1064.1310149699061,21.976
251,292.0,0.39120846743062454,6.030045824092663,15.413893936643918,1760.7733806350575,21.976
252,71.0,0.6729870317743751,3.89993694943855,5.79496597305316,276.89552341013706,21.976
253,180.0,0.5661940480231994,5.6956588150236644,10.0595526125882,1025.2185867042597,21.976
254,278.0,0.30349245715931045,5.182286422023902,17.075503195466887,1440.6756253226447,21.976
255,182.0,0.6938305391768113,6.339973803733737,9.137640166798853,1153.87523227954,21.976
256,275.0,0.32808556001123085,5.359014951282841,16.33419938109862,1473.7291116027814,21.976
257,150.0,0.5782692366204745,5.254552524605461,9.086688676911391,788.1828786908192,21.976
258,177.0,0.4368524898137891,4.961112832538352,11.35649435042262,878.1169713592884,21.976
259,204.0,0.5394983466896883,5.918821005534139,10.970971536523647,1207.4394851289646,21.976
260,119.0,0.7119108675892111,5.192916694980166,7.294335472873548,617.9570867026398,21.976
261,171.0,0.6325929818940133,5.867935123322047,9.276004146857861,1003.4169060880699,21.976
262,371.0,0.48837485207124676,7.5943160105023795,15.55017826633399,2817.4912398963834,21.976
263,113.0,0.7354956992429064,5.143448008054373,6.993172106035236,581.2096249101442,21.976
264,270.0,0.5900801011288267,7.1213516311162355,12.068449041906424,1922.764940401384,21.976
265,120.0,0.5336660744940417,4.5149244170729865,8.460205047423145,541.7909300487584,21.976
266,80.0,0.5958832389135641,3.8953872819775452,6.537165383405912,311.6309825582036,21.976
267,190.0,0.607484939900747,6.061353627272789,9.977784187148927,1151.6571891818296,21.976
268,114.0,0.5969313615994862,4.654142620269657,7.796780198981027,530.5722587107409,21.976
269,422.0,0.471745429467484,7.960404558297317,16.874364988089418,3359.2907236014676,21.976
270,220.0,0.8218023807853656,7.586126871107466,9.231084076268663,1668.9479116436428,21.976
271,306.0,0.4136491041148712,6.347487012255676,15.345100349819603,1942.331025750237,21.976
272,192.0,0.364162698260559,4.717624901457779,12.95471755891459,905.7839810798937,21.976
273,453.0,0.4407375499663913,7.971943117780403,18.087732979384914,3611.2902323545222,21.976
274,235.0,0.4288158501256504,5.663623949832456,13.207590037012197,1330.9516282106272,21.976
275,376.0,0.37286906851167534,6.680318438932173,17.915989828807692,2511.799733038497,21.976
276,30.0,0.8247161430727782,2.806324829570327,3.4027766439909244,84.18974488710981,21.976
277,297.0,0.6984771677636855,8.126048225831056,11.633949684924172,2413.436323071824,21.976
278,189.0,0.6786269246441874,6.389568184029122,9.415435715845275,1207.6283867815039,21.976
279,216.0,0.5726660778001059,6.274840172777934,10.957240905350469,1355.3654773200337,21.976
280,132.0,0.6478944188938961,5.217520314604847,8.053040993179641,688.7126815278399,21.976
281,187.0,0.5936589544444428,5.9444869551008495,10.013302942029759,1111.6190606038588,21.976
282,120.0,0.6743043313288393,5.075088983951157,7.526407214305997,609.0106780741388,21.976
283,140.0,0.5218419325069698,4.822348230884121,9.241013284841216,675.1287523237769,21.976
284,99.0,0.6656302502220148,4.579933649047452,6.880597219732513,453.41343125569773,21.976
285,218.0,0.422764220406101,5.416296403618419,12.811624404770122,1180.7526159888153,21.976
286,331.0,0.6036820244955762,7.975229376279792,13.210977058566094,2639.8009235486106,21.976
287,153.0,0.6934749786817661,5.811472365496669,8.380219249645831,889.1552719209903,21.976
288,170.0,0.6607371490128466,5.979486461139106,9.049720407082555,1016.512698393648,21.976
289,215.0,0.48512996447756207,5.762001189872996,11.877232106407018,1238.830255822694,21.976
290,252.0,0.6951446406624715,7.467288375678077,10.742064225024832,1881.7566706708756,21.976
291,127.0,0.6335358831287772,5.06072260909573,7.988059940824297,642.7117713551577,21.976
292,356.0,0.5900959580746766,8.177327332436095,13.857623019680563,2911.1285303472496,21.976
293,218.0,0.3947549464017399,5.233799733367577,13.258351240623005,1140.9683418741317,21.976
294,252.0,0.22850874870495053,4.281310738039561,18.735872312563274,1078.8903059859695,21.976
295,149.0,0.4109204638932905,4.414658182439168,10.7433398196143,657.784069183436,21.976
296,170.0,0.7830354475332778,6.50938915037137,8.313019762869333,1106.596155563133,21.976
297,109.0,0.32852487849863854,3.3761555234460894,10.276711885185525,368.00095205562377,21.976
298,136.0,0.5728768553591136,4.979951993867962,8.692883902154204,677.2734711660428,21.976
299,141.0,0.5724024268168784,5.0685688845795775,8.854904604031496,714.6682127257204,21.976
300,151.0,0.7136245421170255,5.856638606202687,8.206890683479704,884.3524295366059,21.976
301,83.0,0.7308458077666957,4.394171367699916,6.012446566708152,364.71622351909303,21.976
302,331.0,0.41266733524888427,6.593850667281769,15.97861062423306,2182.564570870266,21.976
303,92.0,0.691546478022095,4.500177710415592,6.507411798678572,414.01634935823444,21.976
304,250.0,0.658533665445913,7.239091381110668,10.992743060764953,1809.772845277667,21.976
305,180.0,0.683279364263193,6.256918075271801,9.157188702777349,1126.2452535489244,21.976
306,74.0,0.5743570342286864,3.678170828328976,6.40397977064641,272.18464129634424,21.976
307,164.0,0.38480274247805124,4.4819402957278935,11.647370979908073,735.0382084993746,21.976
308,104.0,0.6476360988889328,4.630280033031311,7.149508869216673,481.54912343525626,21.976
309,126.0,0.44205431570509396,4.2106404054266955,9.525165247421143,530.5406910837637,21.976
310,227.0,0.47527262597260406,5.860158908585302,12.330099796075983,1330.2560722488638,21.976
311,124.0,0.2966537794004725,3.4218490635711145,11.534823761512692,424.3092838828182,21.976
312,156.0,0.689387747632849,5.850852411037204,8.48702697593231,912.7329761218036,21.976
313,371.0,0.5752345043366166,8.242035536396584,14.32813135210244,3057.7951840031324,21.976
314,119.0,0.7412461403877222,5.298827320751055,7.148539509398873,630.5604511693756,21.976
315,88.0,0.9497466024398378,5.157868600254747,5.430783944901214,453.89243682241766,21.976
316,337.0,0.5404164761285472,7.613849792437783,14.088855778384339,2565.8673800515326,21.976
317,188.0,0.2308529737589525,3.7168216738029733,16.100384644314484,698.762474674959,21.976
318,61.0,0.7133436305426833,3.7216829688631976,5.217237260577893,227.02266110065506,21.976
